id_documento,id_siniestro,tipo_documento,entregado,legible,fecha_emision,inconsistencia_detectada,observacion
DOC-0038382,SIN-001667,Facturas,1,1,2025-09-12,0,
DOC-0038383,SIN-001667,Parte policial,1,0,2025-09-15,0,
DOC-0038384,SIN-001667,Cédula del asegurado,1,1,2025-09-15,0,
DOC-0038385,SIN-007580,Historia clínica,0,0,2023-08-08,0,
DOC-0038386,SIN-007580,Facturas médicas,1,0,2023-08-08,0,
DOC-0038387,SIN-007580,Informe médico,0,1,2023-08-07,0,
DOC-0038388,SIN-007580,Recetas prescritas,1,1,2023-08-04,0,
DOC-0038389,SIN-007580,Cédula del asegurado,1,1,2023-08-07,0,
DOC-0038390,SIN-005571,Certificado de defunción,0,1,2021-04-26,0,
DOC-0038391,SIN-005571,Informe médico causa muerte,0,1,2021-04-28,0,
DOC-0038392,SIN-005571,Cédula beneficiario,1,1,2021-04-27,0,
DOC-0038393,SIN-005571,Póliza original,0,1,2021-04-27,0,
DOC-0038394,SIN-008893,Parte policial,1,1,2022-05-19,0,
DOC-0038395,SIN-008893,Fotografías del daño,1,1,2022-05-14,0,
DOC-0038396,SIN-008893,Proforma de reparación,1,1,2022-05-14,0,
DOC-0038397,SIN-008893,Copia matrícula,1,1,2022-05-19,0,
DOC-0038398,SIN-008893,Cédula del asegurado,1,1,2022-05-17,1,Monto en factura difiere del reclamado
DOC-0038399,SIN-000053,Parte policial,1,1,2023-05-28,0,
DOC-0038400,SIN-000053,Fotografías del daño,1,1,2023-05-25,0,
DOC-0038401,SIN-000053,Proforma de reparación,0,1,2023-05-24,0,
DOC-0038402,SIN-000053,Copia matrícula,1,0,2023-05-26,0,
DOC-0038403,SIN-000053,Cédula del asegurado,1,1,2023-05-25,0,
DOC-0038404,SIN-000220,Parte policial,1,1,2025-05-30,0,
DOC-0038405,SIN-000220,Fotografías del daño,1,1,2025-05-30,0,
DOC-0038406,SIN-000220,Proforma de reparación,1,1,2025-05-26,0,
DOC-0038407,SIN-000220,Copia matrícula,1,1,2025-05-29,0,
DOC-0038408,SIN-000220,Cédula del asegurado,1,1,2025-05-30,0,
DOC-0038409,SIN-006264,Fotografías del daño,1,1,2024-09-23,0,
DOC-0038410,SIN-006264,Informe de perito,1,0,2024-09-26,0,
DOC-0038411,SIN-006264,Facturas de bienes afectados,1,1,2024-09-24,0,
DOC-0038412,SIN-006264,Parte policial,0,1,2024-09-24,0,
DOC-0038413,SIN-006264,Cédula del asegurado,0,0,2024-09-24,0,
DOC-0038414,SIN-001446,Parte policial,1,1,2024-09-26,0,
DOC-0038415,SIN-001446,Fotografías del daño,0,1,2024-10-01,0,
DOC-0038416,SIN-001446,Proforma de reparación,1,1,2024-09-29,0,
DOC-0038417,SIN-001446,Copia matrícula,1,1,2024-09-26,0,
DOC-0038418,SIN-001446,Cédula del asegurado,1,0,2024-09-28,0,
DOC-0038419,SIN-008206,Parte policial,1,1,2022-02-27,0,
DOC-0038420,SIN-008206,Fotografías del daño,1,1,2022-02-27,0,
DOC-0038421,SIN-008206,Proforma de reparación,1,0,2022-02-28,0,
DOC-0038422,SIN-008206,Copia matrícula,1,1,2022-03-04,1,
DOC-0038423,SIN-008206,Cédula del asegurado,1,1,2022-03-03,0,
DOC-0038424,SIN-009649,Certificado de defunción,1,1,2025-06-28,0,
DOC-0038425,SIN-009649,Informe médico causa muerte,1,1,2025-06-27,0,
DOC-0038426,SIN-009649,Cédula beneficiario,1,1,2025-06-30,0,
DOC-0038427,SIN-009649,Póliza original,1,1,2025-06-28,0,
DOC-0038428,SIN-008495,Parte policial,1,1,2020-12-05,0,
DOC-0038429,SIN-008495,Fotografías del daño,1,1,2020-12-04,0,
DOC-0038430,SIN-008495,Proforma de reparación,0,0,2020-12-03,0,
DOC-0038431,SIN-008495,Copia matrícula,1,1,2020-12-06,0,
DOC-0038432,SIN-008495,Cédula del asegurado,1,1,2020-12-05,0,
DOC-0038433,SIN-001696,Fotografías del daño,1,0,2025-07-25,0,
DOC-0038434,SIN-001696,Informe de perito,1,1,2025-07-27,0,
DOC-0038435,SIN-001696,Facturas de bienes afectados,1,1,2025-07-24,0,
DOC-0038436,SIN-001696,Parte policial,1,1,2025-07-24,0,
DOC-0038437,SIN-001696,Cédula del asegurado,1,1,2025-07-28,0,
DOC-0038438,SIN-002893,Parte policial,0,0,2025-08-07,0,
DOC-0038439,SIN-002893,Fotografías del daño,1,1,2025-08-05,0,
DOC-0038440,SIN-002893,Proforma de reparación,0,1,2025-08-06,0,
DOC-0038441,SIN-002893,Copia matrícula,1,1,2025-08-02,0,
DOC-0038442,SIN-002893,Cédula del asegurado,1,0,2025-08-07,0,
DOC-0038443,SIN-012497,Parte policial,0,0,2021-03-11,0,
DOC-0038444,SIN-012497,Fotografías del daño,1,1,2021-03-11,0,
DOC-0038445,SIN-012497,Proforma de reparación,1,1,2021-03-12,0,
DOC-0038446,SIN-012497,Copia matrícula,1,0,2021-03-12,0,
DOC-0038447,SIN-012497,Cédula del asegurado,1,1,2021-03-13,0,
DOC-0038448,SIN-001575,Parte policial,1,1,2023-02-04,0,
DOC-0038449,SIN-001575,Fotografías del daño,1,1,2023-02-05,0,
DOC-0038450,SIN-001575,Proforma de reparación,1,1,2023-02-01,0,
DOC-0038451,SIN-001575,Copia matrícula,1,1,2023-02-04,0,
DOC-0038452,SIN-001575,Cédula del asegurado,1,1,2023-02-03,0,
DOC-0038453,SIN-009280,Parte policial,1,1,2020-09-03,0,
DOC-0038454,SIN-009280,Fotografías del daño,1,1,2020-09-05,0,
DOC-0038455,SIN-009280,Proforma de reparación,1,1,2020-09-01,0,
DOC-0038456,SIN-009280,Copia matrícula,1,1,2020-09-02,0,
DOC-0038457,SIN-009280,Cédula del asegurado,1,1,2020-09-03,1,
DOC-0038458,SIN-003204,Parte policial,1,1,2025-04-23,0,
DOC-0038459,SIN-003204,Fotografías del daño,1,1,2025-04-25,0,
DOC-0038460,SIN-003204,Proforma de reparación,1,0,2025-04-27,0,
DOC-0038461,SIN-003204,Copia matrícula,1,1,2025-04-23,0,
DOC-0038462,SIN-003204,Cédula del asegurado,1,1,2025-04-25,0,
DOC-0038463,SIN-004406,Parte policial,1,0,2021-09-05,0,
DOC-0038464,SIN-004406,Fotografías del daño,1,1,2021-09-02,0,
DOC-0038465,SIN-004406,Proforma de reparación,1,1,2021-09-03,0,
DOC-0038466,SIN-004406,Copia matrícula,1,1,2021-09-02,0,
DOC-0038467,SIN-004406,Cédula del asegurado,1,1,2021-09-06,0,
DOC-0038468,SIN-001631,Parte policial,1,1,2024-09-20,0,
DOC-0038469,SIN-001631,Fotografías del daño,1,1,2024-09-24,0,
DOC-0038470,SIN-001631,Proforma de reparación,1,1,2024-09-22,0,
DOC-0038471,SIN-001631,Copia matrícula,1,1,2024-09-25,0,
DOC-0038472,SIN-001631,Cédula del asegurado,1,1,2024-09-25,0,
DOC-0038473,SIN-010503,Historia clínica,1,1,2022-03-05,0,
DOC-0038474,SIN-010503,Facturas médicas,1,1,2022-03-07,0,
DOC-0038475,SIN-010503,Informe médico,1,1,2022-03-05,0,
DOC-0038476,SIN-010503,Recetas prescritas,1,1,2022-03-06,0,
DOC-0038477,SIN-010503,Cédula del asegurado,1,1,2022-03-06,0,
DOC-0038478,SIN-001882,Informe técnico,1,1,2024-05-24,0,
DOC-0038479,SIN-001882,Fotografías del daño,1,1,2024-05-21,0,
DOC-0038480,SIN-001882,Facturas,1,1,2024-05-24,0,
DOC-0038481,SIN-001882,Parte policial,1,1,2024-05-26,0,
DOC-0038482,SIN-001882,Cédula del asegurado,1,1,2024-05-24,0,
DOC-0038483,SIN-012396,Historia clínica,1,1,2025-10-04,0,
DOC-0038484,SIN-012396,Facturas médicas,0,0,2025-10-06,0,
DOC-0038485,SIN-012396,Informe médico,1,1,2025-10-03,0,
DOC-0038486,SIN-012396,Recetas prescritas,1,1,2025-10-06,0,
DOC-0038487,SIN-012396,Cédula del asegurado,1,0,2025-10-04,0,
DOC-0038488,SIN-005113,Parte policial,1,1,2021-02-08,0,
DOC-0038489,SIN-005113,Fotografías del daño,1,1,2021-02-05,0,
DOC-0038490,SIN-005113,Proforma de reparación,1,1,2021-02-08,0,
DOC-0038491,SIN-005113,Copia matrícula,1,1,2021-02-05,0,
DOC-0038492,SIN-005113,Cédula del asegurado,1,1,2021-02-09,0,
DOC-0038493,SIN-005709,Fotografías del daño,1,1,2022-01-03,0,
DOC-0038494,SIN-005709,Informe de perito,1,1,2022-01-04,0,
DOC-0038495,SIN-005709,Facturas de bienes afectados,0,0,2022-01-04,0,
DOC-0038496,SIN-005709,Parte policial,1,1,2022-01-02,0,
DOC-0038497,SIN-005709,Cédula del asegurado,1,1,2022-01-02,0,
DOC-0038498,SIN-005075,Parte policial,1,0,2022-10-18,0,
DOC-0038499,SIN-005075,Fotografías del daño,0,0,2022-10-19,0,
DOC-0038500,SIN-005075,Proforma de reparación,1,1,2022-10-18,0,
DOC-0038501,SIN-005075,Copia matrícula,1,1,2022-10-18,0,
DOC-0038502,SIN-005075,Cédula del asegurado,1,1,2022-10-16,0,
DOC-0038503,SIN-005510,Fotografías del daño,1,1,2024-07-30,0,
DOC-0038504,SIN-005510,Informe de perito,1,1,2024-08-04,0,
DOC-0038505,SIN-005510,Facturas de bienes afectados,1,1,2024-07-30,0,
DOC-0038506,SIN-005510,Parte policial,1,1,2024-08-02,0,
DOC-0038507,SIN-005510,Cédula del asegurado,1,1,2024-08-04,0,
DOC-0038508,SIN-011019,Parte policial,1,1,2024-08-14,0,
DOC-0038509,SIN-011019,Fotografías del daño,1,1,2024-08-15,0,
DOC-0038510,SIN-011019,Proforma de reparación,1,0,2024-08-11,0,
DOC-0038511,SIN-011019,Copia matrícula,1,1,2024-08-14,0,
DOC-0038512,SIN-011019,Cédula del asegurado,1,1,2024-08-14,0,
DOC-0038513,SIN-011289,Certificado de defunción,1,1,2023-09-23,0,
DOC-0038514,SIN-011289,Informe médico causa muerte,1,1,2023-09-20,0,
DOC-0038515,SIN-011289,Cédula beneficiario,1,1,2023-09-24,0,
DOC-0038516,SIN-011289,Póliza original,1,1,2023-09-23,0,
DOC-0038517,SIN-000849,Historia clínica,1,1,2022-01-18,0,
DOC-0038518,SIN-000849,Facturas médicas,0,0,2022-01-21,0,
DOC-0038519,SIN-000849,Informe médico,1,1,2022-01-20,0,
DOC-0038520,SIN-000849,Recetas prescritas,1,1,2022-01-23,0,
DOC-0038521,SIN-000849,Cédula del asegurado,1,0,2022-01-18,0,
DOC-0038522,SIN-002925,Fotografías del daño,1,1,2025-02-10,0,
DOC-0038523,SIN-002925,Informe de perito,1,1,2025-02-08,0,
DOC-0038524,SIN-002925,Facturas de bienes afectados,1,1,2025-02-13,0,
DOC-0038525,SIN-002925,Parte policial,1,1,2025-02-08,0,
DOC-0038526,SIN-002925,Cédula del asegurado,1,1,2025-02-13,1,Contradicción entre parte policial y narrativa del asegurado
DOC-0038527,SIN-008894,Certificado de defunción,1,1,2024-01-15,0,
DOC-0038528,SIN-008894,Informe médico causa muerte,1,1,2024-01-20,0,
DOC-0038529,SIN-008894,Cédula beneficiario,1,1,2024-01-16,0,
DOC-0038530,SIN-008894,Póliza original,0,0,2024-01-15,0,
DOC-0038531,SIN-008684,Parte policial,1,1,2025-02-13,0,
DOC-0038532,SIN-008684,Fotografías del daño,1,1,2025-02-13,0,
DOC-0038533,SIN-008684,Proforma de reparación,1,1,2025-02-14,0,
DOC-0038534,SIN-008684,Copia matrícula,1,1,2025-02-17,0,
DOC-0038535,SIN-008684,Cédula del asegurado,1,1,2025-02-12,0,
DOC-0038536,SIN-002878,Fotografías del daño,1,1,2024-08-04,1,Número de placa no coincide con póliza
DOC-0038537,SIN-002878,Informe de perito,0,0,2024-08-07,0,
DOC-0038538,SIN-002878,Facturas de bienes afectados,0,0,2024-08-07,0,
DOC-0038539,SIN-002878,Parte policial,1,1,2024-08-04,1,Documento con posibles alteraciones en la fecha
DOC-0038540,SIN-002878,Cédula del asegurado,1,1,2024-08-16,1,Número de serie del vehículo no legible
DOC-0038541,SIN-006368,Parte policial,1,1,2022-02-06,0,
DOC-0038542,SIN-006368,Fotografías del daño,0,0,2022-02-04,0,
DOC-0038543,SIN-006368,Proforma de reparación,1,1,2022-02-05,0,
DOC-0038544,SIN-006368,Copia matrícula,0,0,2022-02-03,0,
DOC-0038545,SIN-006368,Cédula del asegurado,1,1,2022-02-04,0,
DOC-0038546,SIN-011855,Parte policial,1,1,2024-12-19,1,Proforma de taller en lista de observación
DOC-0038547,SIN-011855,Fotografías del daño,1,1,2024-12-15,1,Contradicción entre parte policial y narrativa del asegurado
DOC-0038548,SIN-011855,Proforma de reparación,0,0,2024-12-19,0,
DOC-0038549,SIN-011855,Copia matrícula,1,1,2024-12-19,0,
DOC-0038550,SIN-011855,Cédula del asegurado,1,1,2024-12-19,0,
DOC-0038551,SIN-000187,Parte policial,1,1,2023-03-26,0,
DOC-0038552,SIN-000187,Fotografías del daño,1,1,2023-03-26,0,
DOC-0038553,SIN-000187,Proforma de reparación,1,1,2023-03-31,0,
DOC-0038554,SIN-000187,Copia matrícula,1,1,2023-03-31,0,
DOC-0038555,SIN-000187,Cédula del asegurado,1,1,2023-03-27,0,
DOC-0038556,SIN-003780,Parte policial,0,1,2022-02-23,0,
DOC-0038557,SIN-003780,Fotografías del daño,1,1,2022-02-21,0,
DOC-0038558,SIN-003780,Proforma de reparación,1,1,2022-02-25,0,
DOC-0038559,SIN-003780,Copia matrícula,1,1,2022-02-21,0,
DOC-0038560,SIN-003780,Cédula del asegurado,1,1,2022-02-23,0,
DOC-0038561,SIN-001831,Certificado de defunción,1,1,2024-05-06,0,
DOC-0038562,SIN-001831,Informe médico causa muerte,1,1,2024-05-05,0,
DOC-0038563,SIN-001831,Cédula beneficiario,1,1,2024-05-08,0,
DOC-0038564,SIN-001831,Póliza original,1,1,2024-05-10,0,
DOC-0038565,SIN-007979,Fotografías del daño,1,1,2022-12-07,0,
DOC-0038566,SIN-007979,Informe de perito,1,1,2022-12-07,0,
DOC-0038567,SIN-007979,Facturas de bienes afectados,1,1,2022-12-08,0,
DOC-0038568,SIN-007979,Parte policial,0,1,2022-12-06,0,
DOC-0038569,SIN-007979,Cédula del asegurado,1,1,2022-12-05,0,
DOC-0038570,SIN-002960,Parte policial,1,1,2025-01-30,0,
DOC-0038571,SIN-002960,Fotografías del daño,1,1,2025-02-02,0,
DOC-0038572,SIN-002960,Proforma de reparación,1,1,2025-01-30,0,
DOC-0038573,SIN-002960,Copia matrícula,1,1,2025-02-02,0,
DOC-0038574,SIN-002960,Cédula del asegurado,1,1,2025-01-31,0,
DOC-0038575,SIN-007186,Fotografías del daño,1,1,2021-10-03,0,
DOC-0038576,SIN-007186,Informe de perito,1,1,2021-09-29,0,
DOC-0038577,SIN-007186,Facturas de bienes afectados,1,1,2021-10-03,0,
DOC-0038578,SIN-007186,Parte policial,1,1,2021-10-03,0,
DOC-0038579,SIN-007186,Cédula del asegurado,1,1,2021-10-04,0,
DOC-0038580,SIN-011543,Historia clínica,1,1,2021-09-16,0,
DOC-0038581,SIN-011543,Facturas médicas,1,1,2021-09-16,0,
DOC-0038582,SIN-011543,Informe médico,1,1,2021-09-14,0,
DOC-0038583,SIN-011543,Recetas prescritas,1,1,2021-09-16,0,
DOC-0038584,SIN-011543,Cédula del asegurado,0,0,2021-09-15,0,
DOC-0038585,SIN-009617,Informe técnico,1,1,2021-08-23,0,
DOC-0038586,SIN-009617,Fotografías del daño,1,1,2021-08-22,0,
DOC-0038587,SIN-009617,Facturas,1,1,2021-08-22,0,
DOC-0038588,SIN-009617,Parte policial,1,1,2021-08-25,0,
DOC-0038589,SIN-009617,Cédula del asegurado,1,1,2021-08-25,0,
DOC-0038590,SIN-006905,Parte policial,1,0,2024-11-11,0,
DOC-0038591,SIN-006905,Fotografías del daño,0,0,2024-11-15,0,
DOC-0038592,SIN-006905,Proforma de reparación,0,0,2024-11-11,0,
DOC-0038593,SIN-006905,Copia matrícula,1,1,2024-11-11,0,
DOC-0038594,SIN-006905,Cédula del asegurado,1,1,2024-11-15,0,
DOC-0038595,SIN-005447,Fotografías del daño,0,0,2025-03-15,0,
DOC-0038596,SIN-005447,Informe de perito,1,1,2025-03-17,0,
DOC-0038597,SIN-005447,Facturas de bienes afectados,1,1,2025-03-17,0,
DOC-0038598,SIN-005447,Parte policial,1,1,2025-03-14,0,
DOC-0038599,SIN-005447,Cédula del asegurado,0,0,2025-03-15,0,
DOC-0038600,SIN-006588,Parte policial,1,1,2021-09-11,0,
DOC-0038601,SIN-006588,Fotografías del daño,1,1,2021-09-13,0,
DOC-0038602,SIN-006588,Proforma de reparación,1,1,2021-09-14,0,
DOC-0038603,SIN-006588,Copia matrícula,1,1,2021-09-14,1,Firma del médico no verificada
DOC-0038604,SIN-006588,Cédula del asegurado,1,1,2021-09-16,0,
DOC-0038605,SIN-001235,Certificado de defunción,1,1,2021-01-06,0,
DOC-0038606,SIN-001235,Informe médico causa muerte,1,1,2021-01-06,0,
DOC-0038607,SIN-001235,Cédula beneficiario,1,1,2021-01-11,0,
DOC-0038608,SIN-001235,Póliza original,0,0,2021-01-06,0,
DOC-0038609,SIN-012341,Parte policial,1,0,2021-07-05,0,
DOC-0038610,SIN-012341,Fotografías del daño,1,1,2021-07-03,0,
DOC-0038611,SIN-012341,Proforma de reparación,1,1,2021-07-07,0,
DOC-0038612,SIN-012341,Copia matrícula,1,1,2021-07-03,0,
DOC-0038613,SIN-012341,Cédula del asegurado,1,1,2021-07-03,0,
DOC-0038614,SIN-010444,Historia clínica,1,1,2021-11-03,0,
DOC-0038615,SIN-010444,Facturas médicas,1,1,2021-10-29,0,
DOC-0038616,SIN-010444,Informe médico,1,1,2021-11-03,0,
DOC-0038617,SIN-010444,Recetas prescritas,1,1,2021-10-29,0,
DOC-0038618,SIN-010444,Cédula del asegurado,1,1,2021-10-29,0,
DOC-0038619,SIN-003916,Certificado de defunción,1,0,2023-02-22,0,
DOC-0038620,SIN-003916,Informe médico causa muerte,1,1,2023-02-23,0,
DOC-0038621,SIN-003916,Cédula beneficiario,1,1,2023-02-21,0,
DOC-0038622,SIN-003916,Póliza original,0,1,2023-02-26,0,
DOC-0038623,SIN-000447,Certificado de defunción,0,0,2024-01-27,0,
DOC-0038624,SIN-000447,Informe médico causa muerte,0,0,2024-01-25,0,
DOC-0038625,SIN-000447,Cédula beneficiario,1,1,2024-01-27,0,
DOC-0038626,SIN-000447,Póliza original,0,0,2024-01-24,0,
DOC-0038627,SIN-009279,Parte policial,1,1,2025-06-16,0,
DOC-0038628,SIN-009279,Fotografías del daño,0,0,2025-06-15,0,
DOC-0038629,SIN-009279,Proforma de reparación,1,1,2025-06-17,0,
DOC-0038630,SIN-009279,Copia matrícula,1,1,2025-06-17,0,
DOC-0038631,SIN-009279,Cédula del asegurado,0,1,2025-06-17,0,
DOC-0038632,SIN-005840,Historia clínica,1,0,2025-09-27,0,
DOC-0038633,SIN-005840,Facturas médicas,1,1,2025-09-28,0,
DOC-0038634,SIN-005840,Informe médico,1,1,2025-09-25,0,
DOC-0038635,SIN-005840,Recetas prescritas,1,1,2025-09-27,0,
DOC-0038636,SIN-005840,Cédula del asegurado,1,1,2025-09-27,1,Proforma de taller en lista de observación
DOC-0038637,SIN-000845,Historia clínica,1,1,2021-07-21,0,
DOC-0038638,SIN-000845,Facturas médicas,1,1,2021-07-23,0,
DOC-0038639,SIN-000845,Informe médico,1,1,2021-07-25,0,
DOC-0038640,SIN-000845,Recetas prescritas,1,1,2021-07-24,0,
DOC-0038641,SIN-000845,Cédula del asegurado,1,1,2021-07-22,0,
DOC-0038642,SIN-005202,Parte policial,1,1,2020-12-08,0,
DOC-0038643,SIN-005202,Fotografías del daño,1,1,2020-12-09,0,
DOC-0038644,SIN-005202,Proforma de reparación,1,1,2020-12-05,1,Documento con posibles alteraciones en la fecha
DOC-0038645,SIN-005202,Copia matrícula,1,1,2020-12-05,1,
DOC-0038646,SIN-005202,Cédula del asegurado,1,1,2020-12-04,0,
DOC-0038647,SIN-010980,Parte policial,1,1,2024-01-08,0,
DOC-0038648,SIN-010980,Fotografías del daño,1,1,2024-01-08,0,
DOC-0038649,SIN-010980,Proforma de reparación,1,1,2024-01-07,0,
DOC-0038650,SIN-010980,Copia matrícula,1,1,2024-01-09,0,
DOC-0038651,SIN-010980,Cédula del asegurado,1,1,2024-01-08,0,
DOC-0038652,SIN-010005,Parte policial,1,1,2022-04-10,0,
DOC-0038653,SIN-010005,Fotografías del daño,1,1,2022-04-11,0,
DOC-0038654,SIN-010005,Proforma de reparación,1,1,2022-04-07,0,
DOC-0038655,SIN-010005,Copia matrícula,1,1,2022-04-08,0,
DOC-0038656,SIN-010005,Cédula del asegurado,1,1,2022-04-07,0,
DOC-0038657,SIN-012357,Parte policial,1,1,2022-10-17,1,Número de placa no coincide con póliza
DOC-0038658,SIN-012357,Fotografías del daño,1,1,2022-10-14,0,
DOC-0038659,SIN-012357,Proforma de reparación,1,1,2022-10-17,0,
DOC-0038660,SIN-012357,Copia matrícula,1,1,2022-10-18,0,
DOC-0038661,SIN-012357,Cédula del asegurado,1,1,2022-10-17,0,
DOC-0038662,SIN-008665,Historia clínica,1,1,2022-06-16,0,
DOC-0038663,SIN-008665,Facturas médicas,1,1,2022-06-17,0,
DOC-0038664,SIN-008665,Informe médico,1,1,2022-06-20,0,
DOC-0038665,SIN-008665,Recetas prescritas,1,1,2022-06-20,0,
DOC-0038666,SIN-008665,Cédula del asegurado,1,1,2022-06-19,0,
DOC-0038667,SIN-009650,Fotografías del daño,1,1,2024-02-18,0,
DOC-0038668,SIN-009650,Informe de perito,1,1,2024-02-15,0,
DOC-0038669,SIN-009650,Facturas de bienes afectados,1,1,2024-02-17,0,
DOC-0038670,SIN-009650,Parte policial,1,1,2024-02-14,0,
DOC-0038671,SIN-009650,Cédula del asegurado,1,1,2024-02-18,0,
DOC-0038672,SIN-002441,Parte policial,1,1,2022-09-04,1,
DOC-0038673,SIN-002441,Fotografías del daño,1,1,2022-09-01,0,
DOC-0038674,SIN-002441,Proforma de reparación,1,0,2022-09-01,0,
DOC-0038675,SIN-002441,Copia matrícula,1,1,2022-08-31,0,
DOC-0038676,SIN-002441,Cédula del asegurado,1,1,2022-09-04,0,
DOC-0038677,SIN-003104,Certificado de defunción,1,1,2024-09-19,1,Proforma de taller en lista de observación
DOC-0038678,SIN-003104,Informe médico causa muerte,0,0,2024-09-20,0,
DOC-0038679,SIN-003104,Cédula beneficiario,1,1,2024-09-21,0,
DOC-0038680,SIN-003104,Póliza original,1,1,2024-09-18,0,
DOC-0038681,SIN-010719,Parte policial,1,1,2021-03-10,0,
DOC-0038682,SIN-010719,Fotografías del daño,0,0,2021-03-09,0,
DOC-0038683,SIN-010719,Proforma de reparación,1,1,2021-03-09,0,
DOC-0038684,SIN-010719,Copia matrícula,1,1,2021-03-11,0,
DOC-0038685,SIN-010719,Cédula del asegurado,1,1,2021-03-08,0,
DOC-0038686,SIN-007693,Parte policial,1,1,2022-07-31,0,
DOC-0038687,SIN-007693,Fotografías del daño,1,1,2022-08-01,0,
DOC-0038688,SIN-007693,Proforma de reparación,1,1,2022-08-01,0,
DOC-0038689,SIN-007693,Copia matrícula,1,1,2022-07-30,0,
DOC-0038690,SIN-007693,Cédula del asegurado,1,1,2022-08-01,0,
DOC-0038691,SIN-004775,Parte policial,0,0,2025-04-21,0,
DOC-0038692,SIN-004775,Fotografías del daño,1,1,2025-04-20,0,
DOC-0038693,SIN-004775,Proforma de reparación,1,1,2025-04-17,0,
DOC-0038694,SIN-004775,Copia matrícula,1,1,2025-04-22,0,
DOC-0038695,SIN-004775,Cédula del asegurado,1,1,2025-04-17,0,
DOC-0038696,SIN-008516,Parte policial,1,1,2021-07-08,1,
DOC-0038697,SIN-008516,Fotografías del daño,1,1,2021-07-06,0,
DOC-0038698,SIN-008516,Proforma de reparación,1,1,2021-07-05,0,
DOC-0038699,SIN-008516,Copia matrícula,1,1,2021-07-06,0,
DOC-0038700,SIN-008516,Cédula del asegurado,0,0,2021-07-08,0,
DOC-0038701,SIN-006975,Parte policial,1,1,2022-09-20,0,
DOC-0038702,SIN-006975,Fotografías del daño,1,1,2022-09-19,0,
DOC-0038703,SIN-006975,Proforma de reparación,1,0,2022-09-18,0,
DOC-0038704,SIN-006975,Copia matrícula,1,1,2022-09-17,0,
DOC-0038705,SIN-006975,Cédula del asegurado,1,0,2022-09-16,0,
DOC-0038706,SIN-006095,Parte policial,1,1,2023-02-25,0,
DOC-0038707,SIN-006095,Fotografías del daño,1,1,2023-02-26,0,
DOC-0038708,SIN-006095,Proforma de reparación,1,1,2023-02-27,0,
DOC-0038709,SIN-006095,Copia matrícula,0,0,2023-02-24,0,
DOC-0038710,SIN-006095,Cédula del asegurado,1,1,2023-02-24,0,
DOC-0038711,SIN-001295,Certificado de defunción,1,0,2022-06-30,0,
DOC-0038712,SIN-001295,Informe médico causa muerte,0,0,2022-07-01,0,
DOC-0038713,SIN-001295,Cédula beneficiario,0,0,2022-06-28,0,
DOC-0038714,SIN-001295,Póliza original,0,0,2022-06-28,0,
DOC-0038715,SIN-007978,Parte policial,1,1,2025-05-28,0,
DOC-0038716,SIN-007978,Fotografías del daño,1,1,2025-05-28,0,
DOC-0038717,SIN-007978,Proforma de reparación,1,1,2025-05-28,0,
DOC-0038718,SIN-007978,Copia matrícula,1,1,2025-05-31,0,
DOC-0038719,SIN-007978,Cédula del asegurado,1,1,2025-06-01,0,
DOC-0038720,SIN-005519,Parte policial,1,1,2023-06-04,0,
DOC-0038721,SIN-005519,Fotografías del daño,1,0,2023-06-04,0,
DOC-0038722,SIN-005519,Proforma de reparación,1,1,2023-06-01,0,
DOC-0038723,SIN-005519,Copia matrícula,1,0,2023-05-30,0,
DOC-0038724,SIN-005519,Cédula del asegurado,1,1,2023-06-01,0,
DOC-0038725,SIN-011250,Informe técnico,1,1,2023-10-21,0,
DOC-0038726,SIN-011250,Fotografías del daño,1,1,2023-10-24,0,
DOC-0038727,SIN-011250,Facturas,1,0,2023-10-24,0,
DOC-0038728,SIN-011250,Parte policial,1,1,2023-10-24,0,
DOC-0038729,SIN-011250,Cédula del asegurado,1,1,2023-10-23,0,
DOC-0038730,SIN-005068,Historia clínica,1,1,2022-01-23,0,
DOC-0038731,SIN-005068,Facturas médicas,1,1,2022-01-27,0,
