id_poliza,id_asegurado,ramo,fecha_inicio,fecha_fin,prima,suma_asegurada,deducible,canal_venta,ciudad,estado_poliza,duracion_meses
POL-003880,AS-01400,Generales,2023-11-03,2024-10-28,3556.2033927286398,341811.62031815504,3382.2229018997537,Agente,Guayaquil,Vencida,12
POL-003881,AS-03037,Vida,2023-02-23,2024-02-18,2511.7161742513185,61870.04157532603,0.05804933604363064,Digital,Guayaquil,Vencida,12
POL-003882,AS-04410,Vida,2020-08-21,2021-08-16,2184.8794326778698,100164.75158389007,34.58525568039938,Agente,Quito,Vencida,12
POL-003883,AS-05744,Salud,2021-12-11,2022-12-06,2315.088802067162,46111.6936730963,810.7954919988256,Agente,Guayaquil,Vencida,12
POL-003884,AS-01334,Salud,2021-06-13,2022-06-08,3142.0617136339524,87261.80086723113,701.2646992672841,Agente,Ambato,Vencida,12
POL-003885,AS-05329,Vehículos,2022-03-09,2023-03-04,895.5415627566755,70455.92844548698,1434.8317962887234,Digital,Quito,Vencida,12
POL-003886,AS-05605,Vehículos,2022-08-09,2023-08-04,2404.286258231725,30484.55024674022,1009.6375383983893,Corredor,Quito,Vencida,12
POL-003887,AS-05505,Vida,2023-05-06,2024-04-30,946.4716489025058,129878.43465498417,0.0,Agente,Machala,Vencida,12
POL-003888,AS-03848,Salud,2021-03-05,2022-02-28,3129.7721056984815,52283.501478103906,527.6434623334923,Agente,Latacunga,Vencida,12
POL-003889,AS-03815,Vida,2022-07-12,2023-07-07,423.16516855761705,22036.367924076578,0.0,Agente,Santo Domingo,Vencida,12
POL-003890,AS-02426,Hogar,2021-04-22,2023-04-12,1379.8794454299743,81296.71617902486,1042.526735819012,Digital,Tulcán,Vencida,24
POL-003891,AS-04529,Vehículos,2021-02-14,2022-02-09,1036.3293471049872,18606.24929613998,643.3345102078383,Corredor,Quito,Vencida,12
POL-003892,AS-03218,Vehículos,2024-06-04,2025-05-30,1265.457649823003,77669.45308872826,758.4032410042811,Agente,Santo Domingo,Vencida,12
POL-003893,AS-04101,Vehículos,2025-01-14,2027-01-04,479.12788462550657,5793.836821497811,886.359602695668,Bancaseguros,Machala,Vigente,24
POL-003894,AS-02590,Vehículos,2021-08-28,2022-08-23,943.7238385223054,35081.93356170134,261.08408477790425,Digital,Guayaquil,Vencida,12
POL-003895,AS-04410,Vehículos,2022-02-28,2024-02-18,944.8783945844541,25834.273244624517,1167.8663626204013,Agente,Quito,Vencida,24
POL-003896,AS-04957,Vehículos,2020-11-05,2021-10-31,881.5329950472167,58088.52712797578,1150.3377811299492,Digital,Quito,Vencida,12
POL-003897,AS-00891,Hogar,2024-02-21,2025-02-15,886.1275832573257,84969.97335188794,1687.7828679824497,Digital,Guayaquil,Vencida,12
POL-003898,AS-05005,Hogar,2022-03-23,2023-03-18,374.9644914971014,37161.18053981929,1854.713579279011,Corredor,Quito,Vencida,12
POL-003899,AS-03275,Vehículos,2021-05-07,2022-05-02,1367.9282321539815,63653.05352506231,696.3021263418191,Agente,Esmeraldas,Vencida,12
POL-003900,AS-05076,Hogar,2022-05-24,2022-11-20,1350.0492285073283,119417.63117450329,1961.4315932255274,Digital,Latacunga,Vencida,6
POL-003901,AS-02608,Salud,2021-04-16,2021-10-13,3677.255988434481,54910.36315374321,509.862186591019,Corredor,Guayaquil,Vencida,6
POL-003902,AS-02275,Vehículos,2023-11-22,2025-11-11,854.4769521661669,56263.21177717468,278.5066562705966,Agente,Quito,Vigente,24
POL-003903,AS-05498,Salud,2022-02-07,2022-08-06,2335.2972918678297,76438.57231753693,128.10287484450618,Corredor,Cuenca,Vencida,6
POL-003904,AS-01508,Hogar,2020-10-10,2022-09-30,1143.9229557023427,67170.55958862633,1241.6042827843703,Corredor,Quito,Vencida,24
POL-003905,AS-05073,Vehículos,2021-04-16,2022-04-11,1915.1018230250788,77220.33388534671,953.9644899264937,Digital,Riobamba,Vencida,12
POL-003906,AS-02931,Vida,2022-03-12,2022-09-08,1827.4145334049406,45014.0732212936,0.0,Corredor,Machala,Vencida,6
POL-003907,AS-03111,Vehículos,2024-11-06,2025-05-05,2081.490126440334,60500.7412515333,859.7252917835725,Agente,Cuenca,Vencida,6
POL-003908,AS-01849,Vida,2022-01-19,2023-01-14,517.8666849479698,88560.15195111356,12.616498668583795,Agente,Cuenca,Vencida,12
POL-003909,AS-03476,Vida,2021-04-21,2022-04-16,2669.302147100316,116416.97522804595,16.9570843103935,Agente,Babahoyo,Vencida,12
POL-003910,AS-01954,Salud,2023-01-14,2024-01-09,1584.6799731513368,78093.39447473099,518.517634495397,Bancaseguros,Machala,Vencida,12
POL-003911,AS-00237,Vehículos,2024-04-11,2025-04-06,1674.7631969997517,61340.0831377387,183.80676432159808,Digital,Cuenca,Vencida,12
POL-003912,AS-01632,Salud,2020-10-15,2021-10-10,1451.9839129887207,54575.84373090681,50.71555807147867,Bancaseguros,Quito,Vencida,12
POL-003913,AS-00042,Vida,2021-01-19,2022-01-14,1607.2981249788518,164695.28039050548,68.86319519066168,Agente,Machala,Vencida,12
POL-003914,AS-05868,Vehículos,2021-02-11,2022-02-06,1775.539843232453,46768.88004205693,1291.0962796315773,Corredor,Riobamba,Vencida,12
POL-003915,AS-05788,Vehículos,2021-06-09,2022-06-04,1684.9216184491327,40491.39098731209,622.9229695624275,Agente,Tulcán,Vencida,12
POL-003916,AS-02376,Vehículos,2023-05-22,2024-05-16,428.4035925162761,40924.14902184759,570.571965192331,Corredor,Esmeraldas,Vencida,12
POL-003917,AS-04390,Vida,2022-12-10,2023-12-05,1617.2188523380323,86851.73660456468,64.47968098123795,Agente,Cuenca,Vencida,12
POL-003918,AS-02069,Vida,2022-10-31,2023-10-26,3076.7307203131763,70597.76139625596,0.0,Corredor,Manta,Vencida,12
POL-003919,AS-04066,Vehículos,2024-04-01,2025-03-27,1022.4763874473009,63428.01101425822,1184.2926355170193,Digital,Ibarra,Vencida,12
POL-003920,AS-04843,Generales,2024-01-26,2026-01-15,760.2946179684424,70190.41890700311,3759.4386545381326,Agente,Loja,Vigente,24
POL-003921,AS-05671,Hogar,2023-04-03,2025-03-23,1571.6073878635407,39204.22389262864,220.26365815301233,Agente,Cuenca,Vencida,24
POL-003922,AS-02408,Vida,2020-12-27,2021-12-22,2560.4386792450296,161080.46923250286,29.816679193273693,Bancaseguros,Ibarra,Vencida,12
POL-003923,AS-04709,Vehículos,2024-07-06,2025-07-01,1694.1871691159402,25484.21227020907,630.3787080465149,Agente,Guayaquil,Vigente,12
POL-003924,AS-01592,Vehículos,2022-08-19,2023-08-14,1813.2097889883064,47223.894058574784,1467.0691232782735,Agente,Loja,Vencida,12
POL-003925,AS-05940,Vida,2021-01-13,2022-01-08,1442.118650818339,184731.3245312401,50.564772398645985,Digital,Machala,Vencida,12
POL-003926,AS-00155,Vehículos,2024-08-10,2026-07-31,618.2141626297465,75943.70511783514,1143.634242804734,Agente,Cuenca,Vigente,24
POL-003927,AS-03665,Hogar,2020-12-04,2021-11-29,1344.362509176299,107789.29700080845,1112.1707256025704,Corredor,Guayaquil,Vencida,12
POL-003928,AS-03992,Vehículos,2024-01-11,2025-01-05,2129.9501516709306,59341.03813122449,1192.4948431795915,Corredor,Santo Domingo,Vencida,12
POL-003929,AS-04165,Vida,2022-01-22,2023-01-17,1140.247921765888,135367.97917454882,25.47474308277643,Agente,Babahoyo,Vencida,12
POL-003930,AS-00729,Hogar,2023-11-02,2024-10-27,460.70403180404844,38502.171675273734,1661.942839143009,Agente,Santo Domingo,Vencida,12
POL-003931,AS-05629,Salud,2024-02-26,2025-02-20,2494.516352617232,42407.09011597169,511.11809606671886,Corredor,Riobamba,Vencida,12
POL-003932,AS-01107,Vehículos,2021-10-29,2023-10-19,2506.110422593377,26849.94356635567,444.6943570796442,Corredor,Santo Domingo,Vencida,24
POL-003933,AS-03771,Salud,2021-02-11,2022-02-06,3947.5711498095184,70127.69865017633,408.01490185655007,Digital,Ambato,Vencida,12
POL-003934,AS-01348,Salud,2021-09-04,2023-08-25,2838.66170431399,37617.643881396034,719.4904355403557,Corredor,Manta,Vencida,24
POL-003935,AS-01838,Vehículos,2023-04-11,2024-04-05,1380.9664099982997,56608.91113474812,1290.4458803207456,Digital,Ambato,Vencida,12
POL-003936,AS-03314,Salud,2024-03-06,2024-09-02,3083.9156856283453,67153.60361122356,353.22965943097387,Agente,Machala,Vencida,6
POL-003937,AS-02524,Generales,2023-04-21,2024-04-15,3479.957044321495,142205.59077150963,4752.075909533767,Corredor,Guayaquil,Vencida,12
POL-003938,AS-00973,Salud,2024-02-05,2025-01-30,2474.32168874147,64105.75218690982,642.0298160966224,Corredor,Ibarra,Vencida,12
POL-003939,AS-01040,Salud,2024-02-25,2025-02-19,857.776449207989,42669.72427455807,257.75386060549806,Corredor,Santo Domingo,Vencida,12
POL-003940,AS-02529,Vehículos,2023-05-26,2024-05-20,1975.9165862496905,66611.13318915638,1097.8646397845155,Corredor,Quito,Vencida,12
POL-003941,AS-04557,Vehículos,2020-06-02,2021-05-28,2349.0234633830855,55287.496962044286,691.6234579691181,Agente,Santo Domingo,Vencida,12
POL-003942,AS-05400,Vehículos,2023-09-01,2024-08-26,1472.6025158807533,41283.91134273288,1356.5781154726358,Corredor,Guayaquil,Vencida,12
POL-003943,AS-00510,Salud,2022-03-14,2023-03-09,2507.0261463613433,76949.79856344618,210.3230437350761,Corredor,Cuenca,Vencida,12
POL-003944,AS-02360,Vehículos,2020-07-13,2021-07-08,1173.9943835817312,17910.802637757974,349.0998085786465,Agente,Manta,Vencida,12
POL-003945,AS-00611,Vida,2023-09-06,2024-08-31,916.0616724174406,150383.18349060422,87.04290385072174,Agente,Quito,Vencida,12
POL-003946,AS-00102,Salud,2021-12-28,2022-12-23,1654.9877437831974,28132.63894210407,477.6827705029454,Agente,Quito,Vencida,12
POL-003947,AS-04007,Vida,2021-08-15,2022-08-10,2153.976355406432,56674.32080126094,0.0,Agente,Guayaquil,Vencida,12
POL-003948,AS-03658,Salud,2021-03-12,2021-09-08,3572.266715061511,10916.241051830939,214.1003175638708,Agente,Guayaquil,Vencida,6
POL-003949,AS-00990,Vehículos,2024-02-04,2025-01-29,1777.1374236250247,76043.27971655622,679.4480822753048,Agente,Quito,Vencida,12
POL-003950,AS-01412,Vida,2024-04-17,2025-04-12,788.1808874590427,145896.22572834967,11.397363103130463,Agente,Cuenca,Vencida,12
POL-003951,AS-00143,Salud,2024-12-20,2025-12-15,2101.4739161884413,46958.08126779503,593.6392486522454,Agente,Quito,Vigente,12
POL-003952,AS-05018,Vehículos,2022-12-02,2023-11-27,1123.044005918306,71809.10956007184,245.40575830977807,Agente,Loja,Vencida,12
POL-003953,AS-05848,Generales,2023-08-18,2024-08-12,5166.554116672275,226398.42739897265,3940.8613207598282,Digital,Quito,Vencida,12
POL-003954,AS-00828,Salud,2023-05-02,2024-04-26,2764.3984669555343,60717.85760239753,266.5311492962677,Agente,Quito,Vencida,12
POL-003955,AS-01400,Vehículos,2021-07-29,2022-07-24,340.8678803452705,19342.35076420156,327.37410273766216,Agente,Guayaquil,Vencida,12
POL-003956,AS-05219,Hogar,2023-04-14,2024-04-08,998.5621312963672,72633.08424051177,276.5338656335393,Digital,Guayaquil,Vencida,12
POL-003957,AS-05560,Vehículos,2022-11-23,2023-11-18,2403.7869405793062,70465.14744145541,474.6504338063384,Agente,Manta,Vencida,12
POL-003958,AS-02539,Vehículos,2022-11-12,2023-11-07,1966.0213550232509,72010.49570731635,1036.6865519998075,Bancaseguros,Loja,Vencida,12
POL-003959,AS-00307,Hogar,2022-02-15,2023-02-10,252.33560520069517,48588.70976140393,1129.8218664254946,Agente,Manta,Vencida,12
POL-003960,AS-00238,Vehículos,2023-08-21,2024-08-15,1946.3035946301268,39411.99701893487,999.2265659551501,Agente,Ambato,Vencida,12
POL-003961,AS-03481,Salud,2023-12-17,2024-12-11,3248.627620451761,41950.85034772412,518.5217939346848,Agente,Cuenca,Vencida,12
POL-003962,AS-02357,Vehículos,2024-06-13,2024-12-10,2126.864271749393,9342.357037442762,478.3088381556676,Agente,Cuenca,Vencida,6
POL-003963,AS-00171,Salud,2023-10-06,2024-09-30,1941.935906374386,62407.4390859129,404.04838589767917,Corredor,Ambato,Vencida,12
POL-003964,AS-03543,Vehículos,2023-12-05,2024-11-29,1518.6798636258736,48141.26854260258,393.42355618892583,Digital,Guayaquil,Vencida,12
POL-003965,AS-00069,Vida,2020-09-21,2021-09-16,980.5935060847871,98828.81824934963,35.79331685820381,Corredor,Santo Domingo,Vencida,12
POL-003966,AS-04734,Vehículos,2021-11-06,2022-11-01,956.6795353070655,37089.114268195066,1423.2287151796934,Agente,Guayaquil,Vencida,12
POL-003967,AS-01835,Vehículos,2023-10-15,2024-10-09,1331.4135710294277,60239.57597966011,989.8045996801651,Corredor,Guayaquil,Vencida,12
POL-003968,AS-00244,Hogar,2024-09-07,2025-09-02,1137.5473486648564,20559.583441796083,1590.6695977876234,Agente,Guayaquil,Vigente,12
POL-003969,AS-03573,Vida,2023-05-14,2024-05-08,2017.9751548125985,94660.55879574045,65.19370729656895,Agente,Ambato,Vencida,12
POL-003970,AS-02393,Hogar,2021-10-02,2022-09-27,274.3725351679089,89784.3655216801,798.163138895573,Agente,Guayaquil,Vencida,12
POL-003971,AS-05843,Salud,2020-08-06,2021-08-01,2400.314426526214,74903.96389055072,617.319445806718,Agente,Manta,Vencida,12
POL-003972,AS-03300,Salud,2020-07-01,2020-12-28,650.1764095796163,60021.1954940779,630.5508778139894,Agente,Quito,Vencida,6
POL-003973,AS-01651,Vida,2025-02-28,2027-02-18,588.3599178439365,168959.6612071508,0.0,Agente,Quito,Vigente,24
POL-003974,AS-04284,Hogar,2023-03-27,2024-03-21,930.6367911115684,54050.69142449623,1804.0743509788738,Agente,Ibarra,Vencida,12
POL-003975,AS-01629,Salud,2024-09-07,2025-09-02,1267.099680710164,45187.9642447636,595.8651789413524,Corredor,Quito,Vigente,12
POL-003976,AS-05433,Hogar,2021-07-27,2022-07-22,1268.9093940977232,95978.80581153238,711.3934014401243,Agente,Santo Domingo,Vencida,12
POL-003977,AS-02244,Vehículos,2020-11-16,2021-11-11,1796.941391651889,10825.90533369562,172.98272144514607,Agente,Ambato,Vencida,12
POL-003978,AS-03331,Salud,2021-05-15,2023-05-05,1237.4880915492079,81595.87598089247,719.1285577482528,Agente,Riobamba,Vencida,24
POL-003979,AS-00307,Vida,2023-04-15,2025-04-04,457.5477398496893,187296.49107008651,35.686760983068,Digital,Manta,Vencida,24
POL-003980,AS-02577,Salud,2024-02-07,2026-01-27,1237.09743937566,24164.41952391874,650.0785195236116,Agente,Quito,Vigente,24
POL-003981,AS-05002,Vehículos,2020-06-13,2020-12-10,2534.05924943303,60367.659695354414,592.8695991422901,Bancaseguros,Manta,Vencida,6
POL-003982,AS-04845,Hogar,2021-07-18,2022-07-13,319.1449632750435,111575.66874466461,1168.8799755636398,Digital,Cuenca,Vencida,12
POL-003983,AS-01356,Vehículos,2022-04-21,2023-04-16,364.86483810754316,32310.615786396753,251.12442099013438,Agente,Guayaquil,Vencida,12
POL-003984,AS-01368,Hogar,2021-03-08,2022-03-03,349.876038093904,18280.082830179737,694.0451208234293,Agente,Ibarra,Vencida,12
POL-003985,AS-04914,Salud,2022-12-05,2024-11-24,1701.6166620254123,72001.72001977196,223.86664953848387,Digital,Ambato,Vencida,24
POL-003986,AS-05584,Vehículos,2024-11-16,2025-05-15,2041.0998083249299,56231.87079144507,325.3320670762999,Digital,Latacunga,Vencida,6
POL-003987,AS-00582,Salud,2020-08-08,2021-08-03,2743.4137962443406,30018.18824805654,86.26875129530038,Agente,Quito,Vencida,12
POL-003988,AS-02721,Salud,2022-01-29,2023-01-24,2966.5842466267345,22801.715411152767,366.3939195441148,Digital,Ambato,Vencida,12
POL-003989,AS-02025,Vehículos,2021-12-21,2022-12-16,1366.9706921989255,58509.85609959611,958.1891178336041,Agente,Manta,Vencida,12
POL-003990,AS-05232,Vida,2022-01-25,2022-07-24,2143.745783153108,140870.701222132,0.0,Agente,Quito,Vencida,6
POL-003991,AS-00506,Vehículos,2023-04-28,2025-04-17,336.7817009741872,16975.46125666762,346.2733395693357,Corredor,Machala,Vencida,24
POL-003992,AS-01284,Vida,2024-08-25,2025-02-21,1418.6357524522764,66316.9563516892,0.0,Digital,Quito,Vencida,6
POL-003993,AS-04530,Salud,2023-11-27,2024-05-25,2830.1277998584555,81647.46187924605,732.3219409769996,Corredor,Quito,Vencida,6
POL-003994,AS-00311,Vida,2024-10-05,2025-09-30,1107.3824223897825,160117.74800239137,45.12458277789235,Corredor,Quito,Vigente,12
POL-003995,AS-02983,Vehículos,2023-10-06,2024-09-30,1385.7323909725285,31855.34248858348,1313.9295253976022,Agente,Loja,Vencida,12
POL-003996,AS-02674,Vida,2020-09-10,2021-03-09,743.4863880998906,183305.4128586109,19.39136710044793,Bancaseguros,Quito,Vencida,6
POL-003997,AS-02009,Vehículos,2021-11-13,2022-11-08,1525.975751504254,73430.66676964122,721.7683289390575,Corredor,Esmeraldas,Vencida,12
POL-003998,AS-02372,Vehículos,2024-11-23,2026-11-13,955.5577799518211,56266.54402600089,1074.2176984676364,Agente,Quito,Vigente,24
POL-003999,AS-03209,Vehículos,2022-11-07,2024-10-27,2485.6770510596834,18379.928274595226,1388.036486467014,Bancaseguros,Guayaquil,Vencida,24
POL-004000,AS-00979,Salud,2023-02-23,2024-02-18,2704.2910726165564,86504.7736956984,583.5040098405783,Agente,Quito,Vencida,12
POL-004001,AS-03469,Vehículos,2022-07-23,2024-07-12,579.6065056928221,81298.52087158243,738.5243123833409,Bancaseguros,Quito,Vencida,24
POL-004002,AS-04843,Vehículos,2023-07-17,2025-07-06,1578.922755731331,5731.904617724172,1470.0761796267834,Digital,Loja,Vigente,24
POL-004003,AS-04573,Vehículos,2023-02-28,2024-02-23,487.00832347153334,61282.9869889126,656.2040077097254,Corredor,Quito,Vencida,12
POL-004004,AS-00935,Salud,2023-08-10,2024-08-04,2691.127258961116,21445.883379482173,694.5192110881869,Agente,Babahoyo,Vencida,12
POL-004005,AS-00904,Salud,2021-07-20,2023-07-10,1867.4320879736322,68574.73234746602,112.9558662211691,Bancaseguros,Quito,Vencida,24
POL-004006,AS-01607,Vehículos,2021-07-02,2022-06-27,977.9204272677358,16951.576421331163,1333.1907837119836,Corredor,Manta,Vencida,12
POL-004007,AS-02166,Vehículos,2024-07-04,2024-12-31,872.5980334023767,25980.96790231604,1349.3756093551096,Agente,Quito,Vencida,6
POL-004008,AS-02460,Vehículos,2025-05-01,2026-04-26,1400.653048018573,60819.68722203455,957.1513258481408,Digital,Quito,Vigente,12
POL-004009,AS-04116,Salud,2024-09-23,2025-09-18,1785.9863421050404,85475.89903021003,326.0625253027352,Digital,Quito,Vigente,12
POL-004010,AS-00342,Salud,2023-06-26,2025-06-15,1317.7886844006916,17670.357803633447,711.6342017408156,Bancaseguros,Cuenca,Vigente,24
POL-004011,AS-00208,Vehículos,2020-09-07,2021-09-02,1673.982041122623,26123.4172155648,434.3874963259748,Agente,Riobamba,Vencida,12
POL-004012,AS-02350,Vida,2024-11-09,2025-05-08,2506.809016894365,190235.03124477202,22.404910667551224,Digital,Quito,Vencida,6
POL-004013,AS-04218,Hogar,2024-09-21,2025-09-16,1170.0694329959758,43246.79034473147,1457.87861528595,Digital,Quito,Vigente,12
POL-004014,AS-01177,Vehículos,2020-11-27,2022-11-17,1381.6402093530664,22234.236553983414,1050.752498215629,Agente,Guayaquil,Vencida,24
POL-004015,AS-03884,Vehículos,2020-08-27,2021-08-22,1354.3943300276417,62189.85631385156,422.6185786948473,Digital,Machala,Vencida,12
POL-004016,AS-01559,Vehículos,2022-12-10,2024-11-29,2279.263125806984,15794.517274532793,316.9742995363509,Agente,Quito,Vencida,24
POL-004017,AS-05329,Hogar,2022-06-09,2024-05-29,297.7160826254686,26940.879279569766,259.37648422573494,Digital,Machala,Vencida,24
POL-004018,AS-05388,Vehículos,2023-01-17,2024-01-12,1093.1405493579578,38870.09813647682,1128.2170791745841,Digital,Guayaquil,Vencida,12
POL-004019,AS-01780,Vehículos,2022-07-05,2023-06-30,1306.9121468267874,79422.29582956442,1161.2548135428208,Agente,Cuenca,Vencida,12
POL-004020,AS-01393,Hogar,2023-08-26,2024-08-20,849.1931286702701,115519.31433038702,635.3483612633115,Agente,Riobamba,Vencida,12
POL-004021,AS-02482,Generales,2023-08-05,2024-07-30,2027.9062696483154,99176.35192771959,3487.9438959005656,Digital,Guayaquil,Vencida,12
POL-004022,AS-01445,Vehículos,2021-07-11,2023-07-01,1417.0200647758575,19293.672426135916,243.0594573654455,Digital,Manta,Vencida,24
POL-004023,AS-04072,Vehículos,2022-05-19,2023-05-14,644.9038426121288,78429.05738836821,413.9371398120644,Agente,Ambato,Vencida,12
POL-004024,AS-04966,Vehículos,2023-03-19,2024-03-13,1931.7307413947067,46480.67015949239,885.6239814085241,Corredor,Quito,Vencida,12
POL-004025,AS-04076,Vehículos,2022-10-31,2023-10-26,457.79057062722813,56475.28458123324,225.5757325845249,Digital,Latacunga,Vencida,12
POL-004026,AS-04956,Vehículos,2021-04-26,2022-04-21,2268.1951934715935,47346.061793059656,1054.1889528803622,Corredor,Quito,Vencida,12
POL-004027,AS-02388,Vida,2024-10-19,2025-10-14,2025.022286483648,25317.568539713055,93.6788196948568,Digital,Ambato,Vigente,12
POL-004028,AS-00949,Vida,2023-11-10,2024-11-04,959.0381297610919,144275.55813355948,0.0,Bancaseguros,Latacunga,Vencida,12
POL-004029,AS-04451,Vida,2023-05-05,2025-04-24,831.6301114681576,155103.38399301027,0.0,Agente,Latacunga,Vencida,24
POL-004030,AS-02163,Hogar,2023-10-25,2024-10-19,1467.642168076655,38486.691886902445,1289.2766849644916,Agente,Guayaquil,Vencida,12
