id_asegurado,segmento,ciudad,antiguedad_anios,n_polizas,reclamos_12m,total_siniestros_hist,mora_actual,score_cliente,perfil_riesgo
AS-03870,Empresa pequeña,Manta,5.8,2,0,1,1,96.38059107455565,bajo
AS-03871,Particular,Guayaquil,17.9,6,4,7,1,15.048890374232688,alto
AS-03872,Particular,Manta,19.2,1,0,1,0,98.88880719646885,bajo
AS-03873,Empresa pequeña,Guayaquil,1.9,5,3,11,1,12.113158405144668,alto
AS-03874,Empresa mediana,Cuenca,1.5,1,0,1,0,87.91537536234048,bajo
AS-03875,Empresa pequeña,Ambato,10.5,1,1,1,0,73.70314296270482,bajo
AS-03876,Particular,Quito,0.9,3,0,1,0,77.95949667206787,bajo
AS-03877,Empresa mediana,Riobamba,3.7,2,1,0,0,78.95007914334823,bajo
AS-03878,Empresa mediana,Latacunga,4.5,2,0,3,0,51.115023610272,medio
AS-03879,Particular,Esmeraldas,19.8,1,0,0,0,63.136497200550345,bajo
AS-03880,Particular,Manta,15.8,1,0,1,0,78.11859674306031,bajo
AS-03881,Empresa pequeña,Quito,10.8,3,1,0,0,81.50850004450868,bajo
AS-03882,Empresa mediana,Ambato,1.0,1,0,0,0,78.97768114789298,bajo
AS-03883,Empresa mediana,Ambato,2.6,3,0,1,0,76.88103208259626,bajo
AS-03884,Empresa mediana,Machala,17.3,4,2,1,0,50.04841075990064,medio
AS-03885,Particular,Guayaquil,7.6,2,1,0,0,83.07961117925642,bajo
AS-03886,Empresa pequeña,Quito,17.4,4,2,4,1,50.88145454758595,medio
AS-03887,Empresa pequeña,Ibarra,16.5,2,0,0,0,72.81936089450026,bajo
AS-03888,Empresa mediana,Esmeraldas,14.2,4,4,7,1,9.089380122600708,alto
AS-03889,Empresa mediana,Quito,3.1,3,1,1,0,78.91524384939477,bajo
AS-03890,Particular,Manta,5.1,4,0,5,0,51.748059942581065,medio
AS-03891,Particular,Quito,14.3,2,0,4,0,44.16428792118719,medio
AS-03892,Empresa pequeña,Machala,2.9,3,0,0,0,100.0,bajo
AS-03893,Empresa mediana,Guayaquil,15.9,1,0,2,0,74.00029746649032,bajo
AS-03894,Empresa grande,Guayaquil,0.2,3,0,0,0,37.159989314383466,medio
AS-03895,Empresa mediana,Santo Domingo,6.3,2,0,1,0,91.63473621469299,bajo
AS-03896,Empresa mediana,Guayaquil,7.5,4,0,3,0,70.0081591260428,medio
AS-03897,Empresa grande,Guayaquil,0.3,3,0,3,0,96.16727263762216,bajo
AS-03898,Particular,Guayaquil,3.8,2,0,1,0,92.25274551148892,bajo
AS-03899,Particular,Cuenca,9.8,1,0,0,0,80.44670411400867,bajo
AS-03900,Particular,Loja,7.3,1,0,1,0,89.69819824192983,bajo
AS-03901,Particular,Ambato,8.7,3,0,3,0,51.119406266196094,medio
AS-03902,Particular,Quito,0.8,3,5,6,0,8.9496985322319,alto
AS-03903,Particular,Babahoyo,16.4,2,0,1,0,50.64534762913165,medio
AS-03904,Empresa mediana,Ambato,8.1,2,0,1,0,80.98720997104063,bajo
AS-03905,Particular,Guayaquil,11.4,1,0,3,0,59.97389395354926,medio
AS-03906,Empresa mediana,Loja,10.5,2,0,1,0,85.5898592275397,bajo
AS-03907,Particular,Loja,1.9,1,0,2,1,100.0,bajo
AS-03908,Particular,Ambato,4.1,3,2,2,0,45.66592495251231,medio
AS-03909,Particular,Tulcán,6.6,4,2,5,0,60.329521005823246,medio
AS-03910,Empresa grande,Tulcán,8.7,3,2,3,1,45.21614932026189,medio
AS-03911,Particular,Manta,7.9,6,3,3,0,26.423664040379062,alto
AS-03912,Particular,Quito,9.7,3,1,0,0,72.59267021205473,bajo
AS-03913,Particular,Santo Domingo,9.9,2,3,11,0,35.747358942979844,alto
AS-03914,Particular,Ambato,2.6,1,0,0,1,48.975292807032524,medio
AS-03915,Empresa mediana,Machala,7.4,1,0,2,0,89.50492019770799,bajo
AS-03916,Empresa pequeña,Guayaquil,19.7,2,0,1,0,70.64077617832523,bajo
AS-03917,Particular,Ambato,4.8,1,2,0,0,85.2628233561141,bajo
AS-03918,Particular,Quito,4.9,3,0,1,0,79.8415981377725,bajo
AS-03919,Particular,Machala,15.2,2,0,0,0,79.54797285682244,bajo
AS-03920,Empresa mediana,Quito,19.0,1,0,1,0,92.50292409363753,bajo
AS-03921,Empresa pequeña,Quito,3.8,1,1,5,0,74.8775165739713,medio
AS-03922,Empresa pequeña,Guayaquil,0.2,1,0,0,0,71.52117372267647,bajo
AS-03923,Particular,Quito,6.6,3,0,1,1,90.96786746996551,bajo
AS-03924,Particular,Cuenca,7.2,3,1,3,0,35.64216320448586,medio
AS-03925,Particular,Guayaquil,11.2,1,0,1,1,74.08670239841916,bajo
AS-03926,Particular,Esmeraldas,5.0,1,0,1,0,94.41806527294432,bajo
AS-03927,Particular,Quito,2.9,1,0,0,1,77.70152398140736,bajo
AS-03928,Empresa mediana,Quito,1.1,1,0,2,0,88.51241812033427,bajo
AS-03929,Empresa pequeña,Quito,5.8,2,0,1,0,90.60315439183691,bajo
AS-03930,Particular,Machala,17.3,1,0,0,0,88.86127193205519,bajo
AS-03931,Empresa grande,Quito,14.0,2,0,0,0,75.95765585864527,bajo
AS-03932,Empresa mediana,Ibarra,8.5,3,0,1,0,100.0,bajo
AS-03933,Particular,Ambato,12.0,1,0,3,0,51.737519837070295,medio
AS-03934,Particular,Guayaquil,5.1,1,0,2,0,97.60423327155739,bajo
AS-03935,Particular,Loja,19.6,3,0,0,0,89.20042997307583,bajo
AS-03936,Empresa mediana,Guayaquil,10.1,4,2,11,1,34.94156002711725,alto
AS-03937,Empresa mediana,Tulcán,6.5,5,2,10,1,14.747524503530794,alto
AS-03938,Empresa pequeña,Quito,11.8,1,0,1,0,92.63611301260175,bajo
AS-03939,Particular,Ambato,9.6,4,1,3,0,48.95280336391522,medio
AS-03940,Particular,Ambato,19.3,3,0,1,0,90.2371562562188,bajo
AS-03941,Particular,Guayaquil,7.6,3,0,1,0,84.29576559363062,bajo
AS-03942,Particular,Quito,6.0,4,1,4,0,59.65111087825394,medio
AS-03943,Particular,Ibarra,16.4,6,4,9,1,29.91512856639463,alto
AS-03944,Particular,Guayaquil,16.4,3,2,1,0,50.948478162652805,medio
AS-03945,Particular,Tulcán,18.4,3,3,5,0,10.23889627487765,alto
AS-03946,Empresa pequeña,Guayaquil,5.2,1,0,0,0,80.06736866008703,bajo
AS-03947,Particular,Guayaquil,9.7,3,0,2,0,61.2881495147494,medio
AS-03948,Particular,Guayaquil,5.8,2,0,1,0,90.74093123905287,bajo
AS-03949,Particular,Riobamba,3.2,3,0,0,0,87.20003349062759,bajo
AS-03950,Particular,Guayaquil,19.6,2,1,1,0,52.10484631890107,medio
AS-03951,Particular,Ambato,18.7,6,3,10,0,12.776471608122336,alto
AS-03952,Empresa mediana,Ambato,16.2,2,1,2,1,49.42859094982688,medio
AS-03953,Empresa pequeña,Ibarra,8.1,1,0,2,1,65.62048366690229,medio
AS-03954,Particular,Guayaquil,12.2,3,0,0,0,93.35253604177258,bajo
AS-03955,Empresa pequeña,Guayaquil,10.4,3,0,2,0,77.79675848723025,bajo
AS-03956,Particular,Manta,6.8,3,0,1,0,90.74307376305686,bajo
AS-03957,Particular,Quito,16.2,2,0,1,0,44.13527896693206,medio
AS-03958,Empresa pequeña,Santo Domingo,8.3,3,0,0,0,73.80249038989125,bajo
AS-03959,Empresa pequeña,Quito,15.6,3,0,1,0,100.0,bajo
AS-03960,Particular,Guayaquil,18.8,2,0,0,0,73.53208084872023,bajo
AS-03961,Empresa grande,Guayaquil,10.1,4,1,3,0,56.54184130545736,medio
AS-03962,Empresa mediana,Quito,19.4,3,1,5,1,69.15220342577892,medio
AS-03963,Particular,Guayaquil,14.2,2,1,0,0,79.24654165760111,bajo
AS-03964,Empresa mediana,Quito,13.1,2,2,12,1,8.544198379844484,alto
AS-03965,Empresa pequeña,Guayaquil,1.5,1,0,0,0,73.05886746277619,bajo
AS-03966,Empresa pequeña,Ambato,12.2,1,0,1,0,46.415578138722616,medio
AS-03967,Particular,Cuenca,7.4,1,0,0,0,88.95554995571598,bajo
AS-03968,Particular,Quito,16.3,2,0,1,0,80.95175353951925,bajo
AS-03969,Empresa pequeña,Quito,3.4,1,0,0,0,97.8763755523032,bajo
AS-03970,Particular,Quito,12.5,3,0,2,0,83.75322230461273,bajo
AS-03971,Empresa pequeña,Guayaquil,18.1,3,0,1,0,68.21402341927006,bajo
AS-03972,Empresa pequeña,Ibarra,1.7,4,0,1,0,62.28865129772072,medio
AS-03973,Empresa mediana,Guayaquil,6.2,1,0,1,0,97.63780806901777,bajo
AS-03974,Particular,Guayaquil,14.4,4,3,4,0,18.533488497071986,alto
AS-03975,Empresa mediana,Guayaquil,2.8,2,1,3,0,42.778344742816145,medio
AS-03976,Particular,Ambato,14.7,1,1,3,0,62.05788698097045,medio
AS-03977,Empresa pequeña,Quito,16.8,1,0,1,0,72.93120494652963,bajo
AS-03978,Empresa mediana,Quito,5.4,1,0,3,0,68.53652849695904,medio
AS-03979,Particular,Quito,3.0,1,0,0,0,76.24051602564323,bajo
AS-03980,Particular,Guayaquil,10.6,3,0,0,0,79.55172250545029,bajo
AS-03981,Particular,Guayaquil,10.2,1,1,3,1,60.41281426356226,medio
AS-03982,Particular,Manta,3.7,1,0,0,0,100.0,bajo
AS-03983,Particular,Quito,3.5,3,0,1,0,100.0,bajo
AS-03984,Particular,Guayaquil,13.5,3,2,0,0,49.48252983380201,medio
AS-03985,Particular,Guayaquil,15.9,1,0,0,0,76.11441006575139,bajo
AS-03986,Particular,Quito,15.7,3,0,2,0,74.38950648405506,bajo
AS-03987,Particular,Quito,0.6,4,0,2,0,66.86574578189604,medio
AS-03988,Empresa mediana,Guayaquil,17.9,1,0,1,0,72.25899850916613,bajo
AS-03989,Empresa pequeña,Tulcán,2.8,1,0,0,0,100.0,bajo
AS-03990,Particular,Quito,3.2,1,0,0,0,72.0269251499071,bajo
AS-03991,Particular,Manta,0.9,1,0,0,0,70.95408481016369,bajo
AS-03992,Empresa pequeña,Santo Domingo,17.1,4,2,4,0,51.0436812964874,medio
AS-03993,Particular,Santo Domingo,8.9,2,1,2,0,88.7225611439143,bajo
AS-03994,Empresa pequeña,Latacunga,15.9,1,0,1,0,74.55549727253654,bajo
AS-03995,Particular,Latacunga,10.9,1,1,2,1,32.574584768718395,medio
AS-03996,Empresa mediana,Guayaquil,15.9,2,0,1,0,72.24228790591579,bajo
AS-03997,Particular,Ibarra,2.0,1,0,1,0,73.11094090071902,bajo
AS-03998,Particular,Cuenca,19.0,2,1,2,0,6.398510977316791,alto
AS-03999,Particular,Latacunga,6.2,6,5,8,0,33.81689077902267,alto
AS-04000,Empresa mediana,Quito,18.4,2,1,2,0,57.90323945717898,medio
AS-04001,Particular,Quito,9.2,1,0,2,0,71.38253197517534,bajo
AS-04002,Empresa pequeña,Esmeraldas,12.6,2,0,5,0,65.74398255530458,medio
AS-04003,Particular,Ambato,4.0,3,0,1,0,81.59008436022224,bajo
AS-04004,Particular,Guayaquil,11.8,1,0,0,0,96.26315172921703,bajo
AS-04005,Particular,Quito,14.7,2,0,0,0,86.86570818359587,bajo
AS-04006,Particular,Babahoyo,4.6,1,0,2,0,100.0,bajo
AS-04007,Particular,Guayaquil,4.0,3,2,1,0,46.478041841986126,medio
AS-04008,Particular,Quito,17.7,2,0,0,0,73.25057723818095,bajo
AS-04009,Empresa pequeña,Guayaquil,17.7,1,0,0,0,75.85863078774227,bajo
AS-04010,Particular,Ibarra,17.7,3,0,1,1,70.26663413035618,medio
AS-04011,Particular,Guayaquil,11.6,2,2,0,0,89.31315426338435,bajo
AS-04012,Empresa pequeña,Cuenca,14.4,1,1,2,0,74.37218473071857,bajo
AS-04013,Particular,Quito,2.3,2,0,0,0,83.37503437091492,bajo
AS-04014,Empresa pequeña,Manta,17.6,2,0,0,0,77.09340004773703,bajo
AS-04015,Empresa pequeña,Cuenca,10.0,1,0,3,1,41.40466329067721,medio
AS-04016,Empresa mediana,Babahoyo,13.1,3,0,0,0,93.60437945182127,bajo
AS-04017,Empresa mediana,Quito,19.2,2,0,0,0,66.49583105244011,medio
AS-04018,Empresa pequeña,Guayaquil,19.6,1,1,0,0,93.88083998579646,bajo
AS-04019,Empresa mediana,Ibarra,19.8,3,0,1,0,79.91153713565393,bajo
AS-04020,Particular,Guayaquil,14.5,4,2,4,0,51.559543779854636,medio
AS-04021,Empresa mediana,Machala,3.0,1,1,1,0,78.54968294040272,medio
AS-04022,Particular,Quito,15.5,2,0,1,0,65.98158681558039,bajo
AS-04023,Particular,Babahoyo,1.7,1,0,1,0,62.340786342126705,bajo
AS-04024,Particular,Manta,8.4,6,6,4,1,8.317948323993033,alto
AS-04025,Particular,Quito,15.0,3,0,0,0,67.70678469352947,bajo
AS-04026,Empresa pequeña,Manta,16.3,4,1,0,0,39.3088123612869,medio
AS-04027,Empresa pequeña,Guayaquil,5.5,2,0,1,0,72.79421810934443,bajo
AS-04028,Particular,Cuenca,8.5,3,0,2,0,59.100999296162435,medio
AS-04029,Empresa pequeña,Manta,9.2,3,0,4,0,54.19269056048171,medio
AS-04030,Empresa pequeña,Quito,4.7,3,0,5,0,57.6106422930906,medio
AS-04031,Empresa pequeña,Quito,8.9,1,1,3,0,47.21111755943488,medio
AS-04032,Empresa pequeña,Ibarra,10.8,3,0,4,0,57.51886472103676,medio
AS-04033,Particular,Portoviejo,8.7,1,1,1,0,87.24423131723566,bajo
AS-04034,Particular,Guayaquil,14.4,4,0,4,0,39.40460670257286,medio
AS-04035,Particular,Santo Domingo,16.0,1,0,0,0,69.85309589458623,bajo
AS-04036,Empresa pequeña,Santo Domingo,5.8,1,0,1,0,78.6835159319283,bajo
AS-04037,Particular,Cuenca,19.7,3,0,1,0,83.78473257874185,bajo
AS-04038,Particular,Quito,15.5,3,0,2,0,93.59243368523938,bajo
AS-04039,Empresa mediana,Tulcán,15.5,4,3,6,0,33.988498581409736,alto
AS-04040,Empresa pequeña,Ibarra,14.6,2,0,4,0,63.955572287122976,medio
AS-04041,Empresa mediana,Riobamba,16.9,1,0,0,0,80.72379441200893,bajo
AS-04042,Empresa mediana,Manta,12.7,2,0,4,0,65.92939139740308,medio
AS-04043,Particular,Riobamba,8.0,2,0,1,0,90.02056606294764,bajo
AS-04044,Particular,Quito,10.4,2,0,0,0,88.29823843918673,bajo
AS-04045,Particular,Latacunga,5.7,4,0,2,0,70.46217435477334,medio
AS-04046,Empresa mediana,Quito,19.9,3,1,0,0,79.22449855518315,bajo
AS-04047,Particular,Guayaquil,6.3,4,1,2,0,45.20350306060292,medio
AS-04048,Particular,Quito,5.3,2,0,0,0,98.97327222236277,bajo
AS-04049,Particular,Quito,7.7,2,2,0,0,75.17828603506554,bajo
AS-04050,Empresa pequeña,Quito,19.1,1,0,0,0,96.16653525002663,bajo
AS-04051,Empresa grande,Santo Domingo,16.1,1,0,0,0,75.10971458169304,bajo
AS-04052,Particular,Guayaquil,16.1,2,0,1,0,71.40625581301025,bajo
AS-04053,Empresa mediana,Cuenca,11.1,1,0,1,0,74.30135812491152,bajo
AS-04054,Particular,Ibarra,14.5,2,0,0,0,84.8742117013507,bajo
AS-04055,Empresa mediana,Latacunga,7.6,2,0,0,0,91.50152340145571,bajo
AS-04056,Particular,Quito,6.7,4,2,3,1,29.231808856627254,alto
AS-04057,Empresa mediana,Manta,11.5,2,0,2,0,93.41097969358817,bajo
AS-04058,Empresa pequeña,Quito,13.1,1,0,1,0,100.0,bajo
AS-04059,Empresa grande,Guayaquil,15.7,2,0,0,0,75.3099359453592,bajo
AS-04060,Empresa mediana,Guayaquil,5.7,1,0,0,1,91.21494014993687,bajo
AS-04061,Particular,Guayaquil,2.2,2,2,0,0,81.04950119711854,bajo
AS-04062,Empresa pequeña,Machala,17.8,2,0,1,0,79.89633919108263,bajo
AS-04063,Empresa pequeña,Tulcán,7.0,1,0,3,0,57.74544635156384,medio
AS-04064,Particular,Guayaquil,2.3,2,0,0,0,87.49260502399437,bajo
AS-04065,Empresa pequeña,Ambato,16.6,3,1,0,0,83.14151668279844,bajo
AS-04066,Particular,Manta,1.4,3,0,3,1,55.83559862557604,medio
AS-04067,Empresa grande,Riobamba,3.0,3,0,0,0,100.0,bajo
AS-04068,Particular,Machala,17.1,3,0,0,0,81.38622136690063,bajo
AS-04069,Empresa mediana,Cuenca,9.5,4,1,2,0,35.353837674614354,medio
AS-04070,Particular,Ibarra,12.4,3,2,8,0,30.26992885591438,alto
AS-04071,Empresa mediana,Esmeraldas,14.0,1,1,3,0,45.06003139150237,medio
AS-04072,Empresa mediana,Ambato,4.9,3,0,0,0,73.87635782194559,bajo
AS-04073,Particular,Quito,9.8,2,2,2,0,43.512076017754126,medio
AS-04074,Particular,Quito,7.0,3,0,0,0,96.87547710459283,bajo
AS-04075,Empresa mediana,Ibarra,9.8,3,2,4,1,57.4702814306942,medio
AS-04076,Empresa mediana,Latacunga,1.5,2,0,1,0,80.36570228526512,bajo
AS-04077,Empresa pequeña,Guayaquil,11.2,3,0,1,1,85.18441669422216,bajo
AS-04078,Empresa mediana,Guayaquil,12.8,2,0,0,0,63.56271569627495,bajo
AS-04079,Particular,Quito,11.8,5,6,7,0,8.258265308494208,alto
AS-04080,Empresa mediana,Guayaquil,12.2,1,0,1,0,72.87190444465844,bajo
AS-04081,Particular,Santo Domingo,17.9,3,1,0,0,84.76830512387029,bajo
AS-04082,Empresa pequeña,Manta,16.6,3,0,1,0,72.40900162694476,bajo
AS-04083,Particular,Guayaquil,9.9,1,0,0,0,95.49337336686283,bajo
AS-04084,Particular,Cuenca,1.7,2,0,1,0,64.04179724674121,bajo
AS-04085,Particular,Loja,0.3,2,0,0,1,99.15583748901312,bajo
AS-04086,Empresa pequeña,Guayaquil,9.4,3,0,1,0,79.77840514560948,bajo
AS-04087,Particular,Guayaquil,3.1,1,0,0,0,86.79792436171778,bajo
AS-04088,Empresa pequeña,Guayaquil,7.9,3,0,0,0,85.99900742029367,bajo
AS-04089,Particular,Quito,19.5,1,0,0,0,89.79777768012734,bajo
AS-04090,Particular,Riobamba,3.6,2,0,1,0,79.46319017723594,bajo
AS-04091,Empresa pequeña,Ibarra,15.8,2,0,0,0,85.20689787411094,bajo
AS-04092,Particular,Portoviejo,0.2,2,0,1,0,98.70252143635531,bajo
AS-04093,Particular,Portoviejo,13.3,6,1,3,1,37.132596770589295,alto
AS-04094,Empresa pequeña,Latacunga,10.1,1,0,0,0,72.00779236812106,bajo
AS-04095,Empresa pequeña,Guayaquil,7.9,3,0,0,0,81.47375957022398,bajo
AS-04096,Empresa pequeña,Latacunga,6.6,3,0,1,0,70.84022378952783,bajo
AS-04097,Particular,Quito,13.3,2,2,1,0,79.67745448819629,bajo
AS-04098,Particular,Quito,14.9,2,0,5,0,46.95052621768554,medio
AS-04099,Empresa grande,Guayaquil,2.1,3,0,1,0,94.13915322177814,bajo
AS-04100,Particular,Cuenca,11.2,2,0,1,0,96.06139482692144,bajo
AS-04101,Particular,Machala,5.9,3,0,1,0,67.29889069276531,bajo
AS-04102,Empresa pequeña,Cuenca,18.0,1,1,2,0,69.70581478589781,bajo
AS-04103,Particular,Guayaquil,1.9,2,0,1,0,87.3553644620657,bajo
AS-04104,Empresa mediana,Esmeraldas,3.4,1,0,1,0,86.03095594292397,bajo
AS-04105,Empresa pequeña,Loja,11.3,1,1,5,1,55.98680211336382,medio
AS-04106,Empresa mediana,Guayaquil,13.5,3,0,2,0,80.81561729256445,bajo
AS-04107,Empresa mediana,Machala,1.6,3,5,8,1,15.528787471817711,alto
AS-04108,Particular,Machala,0.8,1,0,4,0,67.6829169291399,medio
AS-04109,Particular,Quito,14.0,3,0,1,0,97.09823711102918,bajo
AS-04110,Empresa pequeña,Quito,2.4,2,0,1,0,72.05921046067425,bajo
AS-04111,Particular,Ambato,8.3,4,0,0,1,58.43015072071033,medio
AS-04112,Empresa pequeña,Machala,4.5,3,1,0,0,82.61314257577047,bajo
AS-04113,Particular,Manta,8.6,4,0,1,0,52.593945922484465,medio
AS-04114,Particular,Guayaquil,5.1,1,2,0,0,74.94769295128312,bajo
AS-04115,Particular,Manta,0.1,2,0,0,0,100.0,bajo
AS-04116,Empresa pequeña,Quito,5.3,2,0,2,0,79.93662208024013,bajo
AS-04117,Empresa pequeña,Ibarra,6.9,2,1,0,0,83.6865062608736,bajo
AS-04118,Empresa pequeña,Guayaquil,19.4,2,0,0,0,65.34994914408529,bajo
AS-04119,Empresa grande,Manta,3.6,2,0,1,0,82.62602641311155,bajo
AS-04120,Empresa mediana,Cuenca,10.4,3,0,0,0,43.300967344865576,medio
AS-04121,Empresa mediana,Guayaquil,14.7,1,1,1,1,56.461768273132634,medio
AS-04122,Particular,Latacunga,5.2,2,0,1,0,88.21344517105561,bajo
AS-04123,Particular,Guayaquil,11.5,3,0,0,0,92.88895807236452,bajo
AS-04124,Particular,Guayaquil,11.5,2,0,0,0,74.33801675700313,bajo
AS-04125,Particular,Ambato,12.8,3,0,0,0,90.43838326700558,bajo
AS-04126,Particular,Ambato,4.0,4,3,7,1,0.0,alto
AS-04127,Particular,Quito,3.7,3,0,0,0,90.19622955198635,bajo
AS-04128,Empresa pequeña,Riobamba,5.0,3,0,1,0,100.0,bajo
AS-04129,Empresa mediana,Ambato,16.6,3,0,0,1,93.22399482618377,bajo
AS-04130,Empresa mediana,Santo Domingo,0.4,2,0,2,1,61.88104126028648,medio
AS-04131,Particular,Ambato,13.1,1,0,0,0,80.98469400559567,bajo
AS-04132,Empresa pequeña,Quito,12.5,3,0,0,0,75.41143968071752,bajo
AS-04133,Particular,Quito,2.5,2,0,0,0,78.85182580114964,bajo
AS-04134,Empresa mediana,Santo Domingo,10.2,1,0,0,0,88.55946210969329,bajo
AS-04135,Particular,Babahoyo,15.7,3,0,0,0,92.34593719860457,bajo
AS-04136,Particular,Portoviejo,19.8,2,0,2,0,78.75878473239231,bajo
AS-04137,Empresa pequeña,Ambato,0.4,2,0,0,0,85.62039775738894,bajo
AS-04138,Empresa pequeña,Guayaquil,12.0,2,0,0,0,67.18978764116059,medio
AS-04139,Particular,Manta,8.3,2,0,1,0,96.85651843434879,bajo
AS-04140,Particular,Quito,8.9,2,1,1,0,94.32114929497075,bajo
AS-04141,Particular,Guayaquil,14.4,6,3,10,0,7.494431490115769,alto
AS-04142,Particular,Tulcán,16.4,2,1,0,0,85.69179866135471,bajo
AS-04143,Particular,Guayaquil,8.6,3,0,0,1,91.40654806132392,bajo
AS-04144,Empresa pequeña,Santo Domingo,10.7,2,0,4,0,43.55826428002389,medio
AS-04145,Particular,Loja,3.6,2,0,2,1,63.90544587454966,bajo
AS-04146,Particular,Guayaquil,4.1,2,2,1,1,43.64634931585468,medio
AS-04147,Particular,Guayaquil,5.7,4,2,8,0,14.341878646150843,alto
AS-04148,Empresa pequeña,Latacunga,12.8,4,0,2,0,63.42587884359564,medio
AS-04149,Empresa mediana,Babahoyo,14.8,3,2,8,0,23.32608662542629,alto
AS-04150,Empresa pequeña,Loja,18.2,4,0,3,0,62.51765102093172,medio
AS-04151,Particular,Latacunga,20.0,4,0,2,0,49.69798135401546,medio
AS-04152,Particular,Ibarra,13.9,4,0,1,0,70.8389012531695,medio
AS-04153,Empresa pequeña,Ibarra,19.0,1,0,1,0,75.73055434129489,bajo
AS-04154,Particular,Loja,17.4,2,0,2,0,83.66538357464917,bajo
AS-04155,Particular,Guayaquil,7.4,1,1,2,0,84.45083119479645,bajo
AS-04156,Empresa mediana,Quito,15.3,2,5,5,0,7.714344625268988,alto
AS-04157,Empresa mediana,Quito,9.5,2,0,0,0,72.93268341836153,bajo
AS-04158,Empresa pequeña,Latacunga,7.3,1,0,4,1,54.512946469035995,medio
AS-04159,Empresa pequeña,Quito,14.8,2,0,1,0,92.25086557251282,bajo
AS-04160,Empresa mediana,Guayaquil,12.5,2,0,1,0,90.82084115092849,bajo
AS-04161,Particular,Quito,7.3,2,0,0,0,89.56414321771842,bajo
AS-04162,Particular,Ambato,7.9,2,2,6,0,35.59913517683417,alto
AS-04163,Particular,Quito,7.9,1,0,1,0,96.95677123345128,bajo
AS-04164,Empresa mediana,Quito,16.5,2,0,0,0,69.21820108114802,bajo
AS-04165,Empresa pequeña,Babahoyo,5.2,3,0,0,0,88.23613058205807,bajo
AS-04166,Empresa mediana,Latacunga,2.0,2,0,0,0,79.36909233571909,bajo
AS-04167,Particular,Guayaquil,1.5,1,0,0,0,87.01311960378447,bajo
AS-04168,Particular,Guayaquil,15.3,1,1,0,0,54.06808298742726,medio
AS-04169,Particular,Riobamba,15.0,1,0,4,0,45.13188252952969,medio
AS-04170,Empresa pequeña,Guayaquil,12.3,3,0,3,1,54.540133863705385,medio
AS-04171,Empresa mediana,Guayaquil,1.5,1,0,0,0,78.6859839087855,bajo
AS-04172,Particular,Tulcán,17.0,1,1,0,0,70.89684440237254,bajo
AS-04173,Empresa mediana,Esmeraldas,15.5,3,0,0,0,75.1791302437563,bajo
AS-04174,Particular,Ambato,0.4,4,2,1,0,46.068768401233726,medio
AS-04175,Particular,Babahoyo,12.8,1,1,5,0,41.82310772050655,medio
AS-04176,Particular,Ambato,15.5,5,3,7,0,24.857528236233918,alto
AS-04177,Particular,Quito,11.3,2,0,0,1,45.153557192160925,medio
AS-04178,Empresa mediana,Latacunga,18.0,1,0,2,0,72.9349053634312,bajo
AS-04179,Empresa mediana,Quito,16.9,4,1,4,0,72.66703849257712,medio
AS-04180,Empresa pequeña,Portoviejo,17.0,1,0,0,0,89.68560569221219,bajo
AS-04181,Empresa pequeña,Quito,12.1,2,0,1,1,61.39174317322335,medio
AS-04182,Particular,Quito,5.1,4,2,2,1,44.453933187004324,medio
AS-04183,Particular,Quito,18.3,3,1,1,0,77.56820140056513,bajo
AS-04184,Particular,Guayaquil,16.9,3,1,0,0,67.67546173291115,bajo
AS-04185,Empresa grande,Ambato,16.4,2,0,2,0,92.50620714239156,bajo
AS-04186,Empresa pequeña,Santo Domingo,6.7,1,2,0,0,91.89737898773562,bajo
AS-04187,Empresa pequeña,Quito,6.4,3,0,0,0,96.34537893350378,bajo
AS-04188,Particular,Guayaquil,5.2,3,0,1,0,87.2197828186208,bajo
AS-04189,Particular,Machala,0.3,3,4,10,0,18.51687347192269,alto
AS-04190,Empresa pequeña,Cuenca,6.7,5,5,12,1,30.084384934443758,alto
AS-04191,Particular,Quito,2.8,2,0,1,0,80.77899424354874,bajo
AS-04192,Particular,Cuenca,10.9,1,0,0,0,86.31775405977392,bajo
AS-04193,Particular,Riobamba,13.6,3,0,2,0,53.62047896974059,medio
AS-04194,Particular,Guayaquil,15.5,2,0,0,0,61.86803964732396,bajo
AS-04195,Particular,Cuenca,1.1,3,0,2,0,70.06535064902164,bajo
AS-04196,Particular,Guayaquil,13.0,1,0,0,0,79.12060913994925,bajo
AS-04197,Particular,Latacunga,4.7,2,0,2,1,67.58650093771854,medio
AS-04198,Particular,Ibarra,17.7,2,0,0,0,91.67175984197202,bajo
AS-04199,Particular,Santo Domingo,17.6,3,1,4,0,27.361838301531215,medio
AS-04200,Empresa mediana,Loja,9.2,2,0,2,0,93.05589703109605,bajo
AS-04201,Particular,Guayaquil,11.8,3,0,0,1,85.01828611851357,bajo
AS-04202,Empresa pequeña,Riobamba,19.5,2,0,1,1,71.54895796600285,bajo
AS-04203,Particular,Ambato,15.5,4,2,8,1,30.47230199639535,alto
AS-04204,Particular,Manta,18.5,1,0,4,0,54.75128140182663,medio
AS-04205,Particular,Esmeraldas,0.7,2,1,5,1,55.152676587369704,medio
AS-04206,Particular,Quito,14.4,3,0,0,0,82.06842361908497,bajo
AS-04207,Particular,Riobamba,2.5,2,0,2,0,100.0,bajo
